Students	9025
1282	146 929 1189 1029
1283	223 289 184 195
1284	549 1172 432 542
1285	1176 250 317 1098
1286	626 418 88 775
1287	622 359 344 373
1288	381 477 1028 140
1289	995 402 55 645
1290	554 507 1060 267
1291	17 835 1008 914
1292	1134 574 340 688
1293	1050 1149 401 215
1294	295 479 595 293
1295	78 731 499 317
1296	610 968 388 1160
1297	914 1077 365 1036
1298	866 379 1084 976
1299	606 938 788 831
1300	139 1020 607 889
1301	1153 867 663 986
1302	293 155 22 1018
1303	119 906 304 1115
1304	698 1039 240 435
1305	508 1042 432 587
1306	953 210 392 196
1307	834 294 626 645
1308	281 1200 750 178
1309	997 359 214 410
1310	742 153 1179 1000
1311	557 941 1086 171
1312	362 586 943 458
1313	15 560 955 103
1314	42 1195 443 817
1315	1133 1179 1197 755
1316	723 179 586 221
1317	412 642 1112 1175
1318	323 1156 514 974
1319	39 1122 701 672
1320	703 1025 224 146
1321	217 357 550 145
1322	323 715 691 369
1323	303 725 951 926
1324	1182 744 844 48
1325	774 255 239 471
1326	1041 586 772 219
1327	663 457 934 1145
1328	831 23 709 939
1329	649 735 327 248
1330	1046 998 524 508
1331	708 829 425 55
1332	549 433 684 873
1333	828 746 497 853
1334	970 498 613 932
1335	732 846 54 1112
1336	19 1176 816 380
1337	910 1018 328 703
1338	267 364 1037 725
1339	54 284 589 407
1340	298 283 851 823
1341	588 746 1110 902
1342	644 550 1048 831
1343	1100 1026 551 357
1344	322 557 380 582
1345	511 897 692 631
1346	794 168 673 703
1347	648 1168 254 234
1348	1051 414 805 1064
1349	964 654 410 33
1350	779 194 141 83
1351	449 399 256 19
1352	952 457 795 3
1353	761 222 245 1055
1354	1103 406 1063 787
1355	145 622 546 426
1356	396 549 16 264
1357	196 722 684 616
1358	1011 843 287 233
1359	507 475 1059 177
1360	474 817 1019 211
1361	239 593 14 752
1362	866 399 57 1154
1363	893 746 822 351
1364	16 1149 658 440
1365	23 231 126 699
1366	543 1033 814 1019
1367	367 737 544 729
1368	917 21 1123 757
1369	1007 480 566 987
1370	475 1200 855 618
1371	170 769 551 918
1372	949 1012 164 1195
1373	78 108 503 691
1374	305 812 991 725
1375	784 1081 670 197
1376	356 848 786 738
1377	944 84 955 510
1378	1175 704 630 493
1379	293 915 565 1068
1380	827 331 606 963
1381	316 1182 1141 630
1382	7 330 813 699
1383	1055 648 536 247
1384	937 588 526 462
1385	409 935 1096 635
1386	401 69 38 898
1387	815 549 676 286
1388	849 212 732 1045
1389	67 1067 227 620
1390	309 443 192 200
1391	1070 839 204 946
1392	563 715 277 209
1393	1042 818 945 584
1394	919 454 629 917
1395	993 813 260 537
1396	320 461 35 1047
1397	325 1090 432 238
1398	1087 1127 726 214
1399	756 1118 592 526
1400	32 724 708 298
1401	883 243 708 515
1402	772 264 336 802
1403	1141 342 10 1026
1404	947 1016 1064 716
1405	261 1050 243 1123
1406	5 705 1075 1200
1407	1087 199 37 286
1408	1032 731 683 641
1409	834 650 261 814
1410	635 701 873 822
1411	1060 276 650 779
1412	1075 459 989 372
1413	566 413 421 127
1414	399 82 917 196
1415	86 821 115 809
1416	385 224 1063 405
1417	238 943 784 663
1418	363 1038 14 974
1419	950 1145 426 49
1420	896 573 593 545
1421	1030 544 971 52
1422	254 593 905 1067
1423	1193 705 945 906
1424	357 790 1056 765
1425	197 170 819 86
1426	957 990 566 924
1427	602 652 357 1149
1428	3 768 114 200
1429	142 180 30 152
1430	93 862 410 111
1431	1030 304 941 1082
1432	808 189 894 563
1433	814 931 539 62
1434	529 10 638 811
1435	1063 134 1054 900
1436	1095 968 533 172
1437	928 324 74 607
1438	372 470 856 397
1439	328 330 448 122
1440	211 1198 674 1062
1441	166 926 444 117
1442	468 81 596 1091
1443	992 1112 109 513
1444	47 356 92 390
1445	811 1196 439 1180
1446	974 237 857 270
1447	244 475 235 1013
1448	112 1011 720 1193
1449	411 838 1059 1184
1450	818 635 919 835
1451	287 927 248 1083
1452	126 982 1067 1105
1453	907 200 762 637
1454	1013 912 532 991
1455	259 1112 257 371
1456	457 202 502 710
1457	19 349 663 1139
1458	1054 568 1137 1070
1459	793 62 55 917
1460	567 29 979 314
1461	544 1140 341 1147
1462	739 875 23 530
1463	647 187 488 406
1464	769 651 293 1037
1465	333 901 29 415
1466	868 775 470 573
1467	1095 147 259 78
1468	899 145 39 1185
1469	420 467 5 254
1470	149 651 1198 510
1471	533 294 816 806
1472	571 224 160 817
1473	665 178 380 280
1474	358 594 751 313
1475	381 455 989 757
1476	32 31 250 73
1477	582 363 1106 1018
1478	902 434 1153 493
1479	524 132 609 1141
1480	883 422 512 1155
1481	517 541 1169 398
1482	217 761 252 336
1483	1194 681 200 465
1484	292 693 336 149
1485	1040 58 1032 139
1486	143 819 901 625
1487	922 960 949 1197
1488	153 1187 1179 767
1489	1130 783 664 1053
1490	135 273 589 506
1491	863 1005 1064 253
1492	215 352 330 809
1493	804 789 229 243
1494	825 154 1055 13
1495	922 1022 525 1025
1496	856 269 837 815
1497	970 635 1166 1059
1498	802 968 929 893
1499	1002 46 123 948
1500	695 222 783 698
1501	763 988 945 154
1502	738 1089 703 1072
1503	574 171 205 125
1504	945 152 974 855
1505	138 593 228 333
1506	509 8 489 1200
1507	906 896 18 21
1508	1084 136 837 523
1509	180 314 694 923
1510	446 552 75 1197
1511	148 876 67 1137
1512	753 348 600 877
1513	1108 92 904 546
1514	168 879 318 1053
1515	615 647 581 471
1516	251 247 526 263
1517	625 1110 227 649
1518	726 922 401 5
1519	1057 205 301 677
1520	752 843 299 434
1521	401 615 810 848
1522	521 304 183 531
1523	1059 1196 91 1140
1524	792 981 722 989
1525	1136 707 232 260
1526	910 1018 368 1107
1527	570 1011 575 273
1528	369 510 620 291
1529	585 1128 199 63
1530	569 857 738 342
1531	687 1143 105 244
1532	197 655 126 1066
1533	808 359 543 472
1534	1136 1106 557 646
1535	108 890 870 846
1536	853 681 217 1148
1537	4 865 861 1161
1538	190 696 793 1056
1539	1173 570 46 730
1540	770 952 702 570
1541	1014 209 73 122
1542	697 903 882 365
1543	110 329 785 495
1544	798 79 320 83
1545	437 438 31 601
1546	375 607 1066 777
1547	1200 107 169 61
1548	505 463 545 89
1549	652 103 454 76
1550	306 803 21 240
1551	85 643 303 1024
1552	522 915 562 877
1553	889 689 323 350
1554	461 157 635 274
1555	527 888 286 1017
1556	317 882 4 534
1557	630 828 808 103
1558	452 913 1030 52
1559	844 698 230 975
1560	298 337 1135 446
1561	909 1075 274 1173
1562	173 354 1081 548
1563	534 1188 863 925
1564	626 72 35 939
1565	168 395 1021 131
1566	69 892 960 908
1567	1109 211 496 1001
1568	244 252 1100 1174
1569	841 588 911 598
1570	1066 224 920 659
1571	649 1144 1079 709
1572	1097 179 603 867
1573	1140 349 945 475
1574	912 9 1063 115
1575	1103 647 529 545
1576	59 100 628 531
1577	797 618 131 951
1578	776 1101 125 1194
1579	847 573 460 767
1580	532 223 926 810
1581	642 1122 913 431
1582	228 410 985 398
1583	518 700 1092 859
1584	428 789 595 609
1585	173 742 700 471
1586	1073 14 952 785
1587	41 62 1073 1067
1588	1123 133 958 1190
1589	1193 222 568 654
1590	1141 993 355 468
1591	1068 149 988 538
1592	668 1200 107 936
1593	680 55 67 494
1594	321 405 844 680
1595	541 1152 89 69
1596	854 55 1116 553
1597	754 1052 215 303
1598	536 497 1171 1139
1599	1011 719 31 973
1600	432 1041 975 406
1601	314 1036 1002 508
1602	941 1140 836 1153
1603	1 209 919 273
1604	1057 319 851 772
1605	397 570 489 357
1606	652 802 769 1193
1607	267 907 489 740
1608	76 1069 533 496
1609	455 950 439 888
1610	79 443 46 1175
1611	240 575 304 583
1612	928 260 259 636
1613	183 785 935 516
1614	576 238 1190 393
1615	1097 1014 388 1101
1616	270 74 991 785
1617	292 185 351 700
1618	78 933 870 721
1619	1146 411 1190 105
1620	1195 108 530 49
1621	681 285 513 1059
1622	642 307 740 645
1623	177 945 890 434
1624	268 17 1138 575
1625	778 524 428 956
1626	778 250 333 660
1627	20 352 757 736
1628	536 252 1015 1117
1629	5 612 691 1140
1630	11 736 1108 243
1631	1007 726 986 235
1632	737 982 3 720
1633	1157 786 678 691
1634	357 54 930 235
1635	461 601 909 1162
1636	467 142 36 748
1637	1028 390 553 719
1638	1200 451 1053 1119
1639	290 1116 947 1025
1640	413 735 56 1192
1641	224 877 900 301
1642	1031 1135 866 783
1643	48 145 1050 745
1644	947 29 95 468
1645	1025 623 610 1108
1646	323 48 272 723
1647	430 134 50 816
1648	1191 740 889 883
1649	97 32 192 1142
1650	231 888 434 493
1651	133 528 467 1105
1652	70 675 844 443
1653	727 1075 1011 729
1654	793 105 27 656
1655	965 1158 94 1196
1656	168 536 229 969
1657	199 215 516 1003
1658	248 896 24 1132
1659	373 128 1160 852
1660	1175 243 1194 379
1661	640 388 623 628
1662	960 737 363 166
1663	66 1175 991 510
1664	1140 74 892 921
1665	755 785 1100 404
1666	144 73 924 631
1667	893 229 371 781
1668	98 397 494 611
1669	583 283 539 492
1670	304 904 353 694
1671	70 363 130 258
1672	912 63 384 240
1673	80 296 151 504
1674	167 291 972 141
1675	1119 253 1143 824
1676	81 1058 115 1035
1677	277 283 1159 994
1678	425 915 704 2
1679	383 1131 478 1146
1680	1162 872 415 718
1681	408 1090 50 411
1682	76 1111 58 974
1683	712 765 695 153
1684	952 1191 32 855
1685	360 351 641 1024
1686	258 324 903 476
1687	1176 834 391 192
1688	878 562 899 236
1689	47 529 1021 497
1690	387 994 470 428
1691	781 443 431 1041
1692	355 239 604 974
1693	842 43 134 29
1694	487 218 1116 1012
1695	471 348 552 293
1696	1141 1066 659 284
1697	84 627 664 317
1698	1115 812 291 281
1699	1180 816 963 278
1700	452 798 547 2
1701	1193 788 774 69
1702	977 895 1035 682
1703	805 320 1042 439
1704	83 315 631 219
1705	1008 711 1173 133
1706	1038 646 847 973
1707	493 167 760 1137
1708	276 1137 119 100
1709	271 1070 261 959
1710	218 336 1069 377
1711	884 78 1117 785
1712	196 895 562 443
1713	688 92 820 647
1714	473 85 1199 67
1715	512 7 224 902
1716	750 954 484 457
1717	282 741 407 1131
1718	972 71 493 629
1719	422 1015 1126 378
1720	1007 1058 609 720
1721	271 559 315 327
1722	949 206 683 385
1723	185 709 986 142
1724	166 581 1094 588
1725	980 641 1057 1194
1726	1141 1033 335 1022
1727	770 630 1140 134
1728	513 1068 37 217
1729	627 881 640 553
1730	10 651 506 829
1731	67 120 1025 750
1732	1127 228 457 870
1733	297 545 183 1199
1734	439 809 816 566
1735	721 650 508 882
1736	1175 290 818 1075
1737	723 741 153 1156
1738	913 800 181 477
1739	1046 533 611 524
1740	745 1067 905 900
1741	814 817 755 610
1742	674 79 1141 868
1743	113 1008 144 645
1744	675 28 1117 513
1745	935 269 1171 168
1746	648 833 216 965
1747	358 623 475 517
1748	707 361 1169 1091
1749	1070 1187 977 380
1750	250 848 1033 672
1751	1009 692 922 193
1752	436 691 895 857
1753	1099 611 221 772
1754	60 879 851 541
1755	1088 560 1198 529
1756	592 440 136 892
1757	1097 847 909 527
1758	269 674 1023 380
1759	1068 61 10 637
1760	96 1118 991 906
1761	1093 97 970 860
1762	691 67 1039 804
1763	960 481 825 162
1764	259 906 425 236
1765	2 458 852 1024
1766	49 281 875 357
1767	98 431 116 886
1768	149 632 1118 417
1769	960 1041 20 597
1770	923 861 684 319
1771	606 134 900 26
1772	1092 1094 341 25
1773	581 679 508 585
1774	657 1173 377 811
1775	1200 325 1068 356
1776	146 842 946 330
1777	1161 151 188 986
1778	442 95 718 920
1779	728 284 1134 100
1780	703 165 46 1041
1781	1161 212 721 1158
1782	244 1032 668 257
1783	1091 986 704 334
1784	256 589 93 515
1785	1169 353 248 36
1786	405 889 431 877
1787	741 492 78 648
1788	900 249 913 680
1789	495 1163 1180 728
1790	995 715 355 220
1791	169 898 995 788
1792	228 6 455 597
1793	244 154 346 1123
1794	471 1055 762 706
1795	1060 43 290 716
1796	27 1087 128 677
1797	724 706 213 697
1798	635 342 935 865
1799	1190 104 677 271
1800	260 1148 1056 1061
1801	148 734 1076 250
1802	79 581 977 1144
1803	136 21 230 294
1804	950 1045 960 299
1805	965 704 1080 346
1806	810 192 1020 642
1807	622 408 1104 896
1808	876 982 983 202
1809	858 140 492 362
1810	842 1174 141 999
1811	46 831 639 309
1812	549 165 46 151
1813	395 252 925 707
1814	1133 674 262 989
1815	1191 1089 554 776
1816	1023 129 722 646
1817	1076 1191 1012 873
1818	1035 951 334 100
1819	769 756 1028 546
1820	802 1009 925 968
1821	17 928 416 848
1822	359 36 213 613
1823	704 1129 129 217
1824	577 21 651 143
1825	1136 819 763 648
1826	1089 21 1190 874
1827	61 452 682 595
1828	398 723 530 280
1829	603 302 587 124
1830	384 783 177 339
1831	443 1143 297 14
1832	457 540 1160 1110
1833	370 947 1119 487
1834	1091 874 1162 1122
1835	436 999 494 1086
1836	78 19 1138 583
1837	927 396 816 863
1838	327 1186 572 621
1839	645 689 381 1177
1840	589 781 405 1063
1841	355 240 23 320
1842	949 106 739 156
1843	302 104 629 1171
1844	75 240 253 595
1845	631 582 279 501
1846	1047 386 341 798
1847	384 878 601 212
1848	681 1046 1183 586
1849	848 1108 1046 667
1850	914 236 976 1113
1851	829 260 572 805
1852	267 737 174 354
1853	517 28 585 119
1854	7 269 959 1016
1855	180 228 891 945
1856	493 553 1150 913
1857	395 522 751 390
1858	1145 599 512 638
1859	249 850 1046 667
1860	118 679 4 1031
1861	621 1031 227 1163
1862	1090 1127 812 219
1863	732 1170 661 285
1864	208 1093 572 129
1865	1009 35 580 937
1866	921 318 78 128
1867	171 14 1187 314
1868	227 1084 697 68
1869	255 668 644 560
1870	365 94 973 406
1871	774 219 135 133
1872	306 398 611 586
1873	732 799 635 881
1874	503 759 683 753
1875	522 862 1184 1193
1876	71 492 936 228
1877	622 140 484 426
1878	1195 166 159 952
1879	649 791 241 432
1880	323 1053 1153 539
1881	1055 998 1190 548
1882	251 861 891 834
1883	520 1050 170 684
1884	944 457 48 762
1885	1007 35 297 567
1886	500 396 1077 402
1887	218 80 464 360
1888	726 729 1162 598
1889	1027 1074 493 537
1890	1175 352 985 997
1891	252 1106 788 583
1892	302 1076 163 94
1893	1143 80 218 770
1894	764 274 1152 331
1895	81 984 61 1058
1896	72 354 978 395
1897	224 572 296 736
1898	350 641 216 883
1899	1095 911 606 641
1900	898 344 992 1028
1901	742 408 877 287
1902	392 884 643 1063
1903	728 492 836 915
1904	72 801 1148 471
1905	404 374 488 422
1906	967 383 931 43
1907	749 539 1001 527
1908	521 339 1062 1060
1909	413 130 908 1115
1910	219 1037 1147 673
1911	211 722 75 780
1912	1154 722 793 382
1913	424 149 237 65
1914	444 742 999 1178
1915	294 41 497 50
1916	129 435 1169 823
1917	941 1001 82 60
1918	358 992 1084 239
1919	538 15 644 524
1920	1121 893 912 814
1921	638 4 250 616
1922	370 511 315 767
1923	1078 1198 769 613
1924	988 954 1075 35
1925	345 8 238 201
1926	7 1148 774 374
1927	599 683 450 745
1928	1110 111 18 727
1929	567 937 737 886
1930	518 931 390 46
1931	417 1018 711 108
1932	1000 1031 843 775
1933	108 244 1029 343
1934	800 1123 894 419
1935	199 408 253 611
1936	251 1195 717 906
1937	38 1101 491 824
1938	285 375 33 965
1939	1129 393 750 1065
1940	435 925 201 668
1941	786 1100 688 259
1942	1104 1008 924 902
1943	234 308 452 845
1944	16 143 216 134
1945	804 466 76 482
1946	995 1126 908 907
1947	685 907 44 227
1948	864 952 152 593
1949	778 760 1188 735
1950	1065 601 582 272
1951	774 242 622 461
1952	879 994 172 180
1953	830 90 126 73
1954	49 19 790 1174
1955	187 1200 317 983
1956	280 46 205 1103
1957	85 790 431 192
1958	1011 824 36 890
1959	79 1178 20 1027
1960	266 640 473 1009
1961	1058 192 157 522
1962	313 775 298 1043
1963	166 691 173 28
1964	630 555 259 169
1965	27 248 830 510
1966	989 717 713 895
1967	1136 817 843 1086
1968	805 557 357 3
1969	42 35 889 311
1970	568 610 915 788
1971	605 449 863 480
1972	738 661 510 34
1973	746 287 122 1045
1974	865 209 85 134
1975	1116 1069 455 507
1976	673 464 269 601
1977	1057 203 1077 12
1978	1200 924 898 1069
1979	991 622 112 426
1980	426 236 1200 991
1981	677 662 970 633
1982	359 877 243 362
1983	382 768 987 247
1984	920 248 959 1086
1985	696 255 715 541
1986	669 471 485 976
1987	1019 1011 722 841
1988	323 400 669 990
1989	755 395 989 838
1990	475 866 289 293
1991	330 592 887 449
1992	1046 255 426 671
1993	220 792 546 458
1994	595 101 302 1081
1995	654 568 222 367
1996	446 32 648 11
1997	887 408 96 1056
1998	1051 1157 549 433
1999	650 339 618 587
2000	373 638 433 447
2001	884 254 683 189
2002	984 868 141 403
2003	430 518 665 1151
2004	357 320 580 1013
2005	946 855 191 638
2006	36 585 1060 1171
2007	142 489 1165 1102
2008	627 926 407 543
2009	904 1085 1057 633
2010	652 313 834 364
2011	1194 197 188 416
2012	802 87 837 379
2013	519 275 937 1116
2014	919 202 1114 829
2015	413 421 1151 1006
2016	842 1166 93 1060
2017	1111 991 745 480
2018	242 1175 653 670
2019	132 877 96 777
2020	323 1076 1066 1144
2021	1123 570 1193 315
2022	901 346 299 870
2023	1088 601 251 224
2024	793 395 502 623
2025	660 638 67 399
2026	783 18 1097 99
2027	535 559 259 555
2028	691 118 72 904
2029	348 478 370 1080
2030	522 132 909 621
2031	262 333 1138 228
2032	178 41 470 800
2033	550 465 157 263
2034	547 733 57 315
2035	700 230 568 688
2036	1167 930 8 305
2037	95 67 1187 161
2038	1077 533 401 118
2039	819 67 979 1179
2040	108 871 238 205
2041	1141 399 642 833
2042	365 741 537 98
2043	1005 576 618 43
2044	190 549 1089 297
2045	733 37 11 1043
2046	7 838 940 877
2047	400 476 673 958
2048	343 64 644 464
2049	285 689 804 887
2050	44 866 750 1004
2051	923 567 643 127
2052	295 206 624 772
2053	943 24 193 917
2054	467 1104 596 392
2055	424 86 24 298
2056	50 1029 941 659
2057	1051 848 38 1193
2058	843 1108 980 1044
2059	1003 886 689 590
2060	67 428 557 1163
2061	283 133 1001 413
2062	879 389 412 150
2063	1165 469 1062 222
2064	293 553 622 51
2065	866 904 602 338
2066	244 893 207 994
2067	798 837 1029 533
2068	120 186 133 29
2069	249 263 1133 669
2070	1062 973 346 171
2071	289 401 909 766
2072	449 688 1072 64
2073	1051 767 57 997
2074	1197 810 1106 1116
2075	547 99 823 214
2076	901 670 681 207
2077	839 253 636 359
2078	344 1166 269 1077
2079	238 1174 1179 411
2080	1164 372 427 154
2081	166 701 401 859
2082	444 440 5 915
2083	20 1151 417 148
2084	134 1109 307 933
2085	428 242 607 458
2086	247 99 641 1076
2087	1072 876 926 410
2088	21 986 258 144
2089	562 1110 894 1196
2090	923 62 818 110
2091	1109 953 687 611
2092	84 414 714 348
2093	746 629 91 566
2094	361 703 1044 477
2095	968 1029 135 215
2096	959 49 672 37
2097	1132 1037 380 82
2098	853 854 739 234
2099	376 88 21 937
2100	60 473 329 567
2101	756 1053 371 576
2102	1192 674 791 1122
2103	167 983 1147 197
2104	803 49 24 300
2105	871 769 92 860
2106	898 570 1109 258
2107	961 1170 352 419
2108	1137 868 760 326
2109	441 183 447 1088
2110	188 822 999 147
2111	585 1082 239 270
2112	334 606 1051 821
2113	640 757 356 456
2114	11 913 845 30
2115	35 703 18 203
2116	918 34 753 1003
2117	697 511 1113 775
2118	754 209 323 263
2119	469 778 1135 1015
2120	888 975 24 345
2121	134 1043 189 148
2122	958 787 636 152
2123	417 213 483 784
2124	518 1058 1085 210
2125	1127 771 218 897
2126	33 269 573 1158
2127	316 718 664 693
2128	280 282 315 571
2129	252 606 380 972
2130	918 39 515 64
2131	140 31 1084 500
2132	383 1105 558 1161
2133	1138 549 128 764
2134	477 520 1176 234
2135	241 982 1161 769
2136	664 899 578 1139
2137	679 807 1073 1189
2138	169 1082 986 965
2139	173 340 429 424
2140	1134 1083 522 10
2141	151 926 374 342
2142	196 854 1127 850
2143	204 890 1008 125
2144	114 1155 156 475
2145	466 354 438 1191
2146	650 610 1125 951
2147	900 491 234 651
2148	446 153 509 966
2149	1110 511 94 1017
2150	1083 218 593 1105
2151	85 964 1117 172
2152	945 775 698 722
2153	1015 378 1032 861
2154	1003 796 249 973
2155	1150 762 206 593
2156	951 859 1182 980
2157	1091 702 70 297
2158	524 683 389 932
2159	223 454 358 1069
2160	558 469 993 532
2161	74 1012 457 776
